incident_id,date,category,severity_level,sla_breached,time_to_resolve_hours,root_cause,region,channel,subsystem,is_repeated_incident,financial_impact_usd
1679,2023-07-12,Payments,Low,Yes,11.6,Configuration Issue,LATAM,Mobile,Core Banking,0,2955.74
11389,2023-07-12,Login/Authentication,Low,No,8.7,System Error,LATAM,Web,Payments Gateway,0,121.45
11062,2023-07-12,Login/Authentication,High,No,16.0,Network Issue,North America,Web,Core Banking,0,1038.45
4404,2023-07-12,API Failure,Low,No,17.3,Configuration Issue,EMEA,API,Data Warehouse,0,1735.05
1335,2023-07-12,Account Update,Low,No,14.7,System Error,EMEA,Branch,Authentication Server,1,1463.89
5064,2023-07-12,Card Transactions,Medium,No,9.3,User Error,EMEA,Mobile,Core Banking,0,488.13
3978,2023-07-12,Card Transactions,Low,No,2.1,Policy Exception,LATAM,Mobile,Risk Scoring Engine,0,2332.14
1016,2023-07-12,API Failure,High,No,10.4,User Error,APAC,Mobile,Core Banking,0,2856.62
11601,2023-07-12,Account Update,High,Yes,10.6,Policy Exception,EMEA,Branch,Payments Gateway,0,2642.0
9534,2023-07-12,Fraud Alert,Low,No,9.7,System Error,North America,Mobile,Core Banking,0,191.7
496,2023-07-12,Payments,Medium,No,12.1,Policy Exception,North America,API,Core Banking,0,315.12
2588,2023-07-12,Card Transactions,Medium,Yes,11.9,User Error,LATAM,Branch,Data Warehouse,0,762.88
2686,2023-07-12,Login/Authentication,Low,No,11.5,Network Issue,APAC,Mobile,Authentication Server,0,1863.27
8495,2023-07-12,Login/Authentication,Medium,Yes,14.3,Policy Exception,EMEA,Mobile,Core Banking,0,1977.02
6206,2023-07-12,Fraud Alert,High,No,9.4,System Error,APAC,Mobile,Payments Gateway,0,1555.26
11046,2023-07-13,Login/Authentication,Low,No,13.4,User Error,APAC,Branch,Risk Scoring Engine,0,1944.77
3528,2023-07-13,Settlement Delay,Critical,Yes,9.5,Policy Exception,EMEA,Mobile,Customer Onboarding,0,2345.35
10290,2023-07-13,Login/Authentication,High,No,7.1,System Error,LATAM,Web,Data Warehouse,0,2927.36
11907,2023-07-13,Card Transactions,Medium,No,7.2,User Error,North America,Mobile,Authentication Server,0,1110.92
11531,2023-07-13,Card Transactions,Medium,Yes,9.9,System Error,LATAM,API,Data Warehouse,0,880.22
10525,2023-07-13,Payments,Low,No,15.8,Configuration Issue,North America,Web,Core Banking,0,625.8
8762,2023-07-13,Card Transactions,High,No,9.7,Configuration Issue,EMEA,Mobile,Core Banking,1,1235.13
8885,2023-07-13,Login/Authentication,Low,No,15.3,User Error,EMEA,Mobile,Core Banking,0,1858.59
1765,2023-07-13,Fraud Alert,Medium,No,14.3,System Error,LATAM,API,Authentication Server,0,2763.32
9465,2023-07-13,Settlement Delay,Critical,No,6.4,User Error,APAC,Mobile,Risk Scoring Engine,0,2110.33
2493,2023-07-13,Account Update,Low,No,5.0,Network Issue,EMEA,Web,Risk Scoring Engine,0,2552.97
8770,2023-07-13,Funds Transfer,Medium,No,8.9,Vendor Delay,EMEA,Web,Payments Gateway,0,1500.51
5533,2023-07-13,API Failure,Low,No,12.7,System Error,EMEA,API,Payments Gateway,0,2676.82
3846,2023-07-13,Fraud Alert,Low,No,11.6,Configuration Issue,APAC,Mobile,Data Warehouse,0,1300.67
7264,2023-07-13,Payments,Low,Yes,11.3,Policy Exception,APAC,Web,Data Warehouse,0,1181.59
4904,2023-07-13,API Failure,Medium,Yes,16.4,Vendor Delay,EMEA,Web,Customer Onboarding,1,266.86
11145,2023-07-13,Login/Authentication,High,No,4.6,User Error,North America,Branch,Core Banking,0,2851.22
6041,2023-07-13,Account Update,Low,No,11.1,Network Issue,APAC,Branch,Core Banking,0,1615.22
10641,2023-07-13,Login/Authentication,Medium,No,13.3,Policy Exception,North America,Branch,Authentication Server,0,2047.89
2617,2023-07-13,Funds Transfer,Low,Yes,9.4,Network Issue,EMEA,Mobile,Authentication Server,0,1431.73
2631,2023-07-13,Account Update,Low,No,3.6,User Error,North America,Branch,Authentication Server,0,2166.23
7053,2023-07-13,Funds Transfer,Low,No,5.1,Policy Exception,North America,Mobile,Data Warehouse,0,3249.06
9264,2023-07-13,Payments,Low,Yes,10.0,System Error,APAC,API,Customer Onboarding,0,1141.99
8676,2023-07-13,API Failure,High,No,10.0,Policy Exception,EMEA,Mobile,Core Banking,0,12144.83
2549,2023-07-13,Settlement Delay,Medium,No,8.8,Policy Exception,LATAM,Web,Data Warehouse,0,2036.7
5155,2023-07-13,Fraud Alert,Low,Yes,8.6,Policy Exception,EMEA,Mobile,Customer Onboarding,0,1957.02
11318,2023-07-13,Funds Transfer,Critical,No,16.5,User Error,APAC,API,Core Banking,0,1092.16
720,2023-07-13,Funds Transfer,Medium,No,11.7,User Error,LATAM,Web,Customer Onboarding,0,589.8
3649,2023-07-13,API Failure,Medium,No,12.2,Vendor Delay,EMEA,API,Core Banking,0,47404.94
4768,2023-07-13,Card Transactions,Medium,No,14.8,Vendor Delay,LATAM,Mobile,Payments Gateway,0,2644.44
3475,2023-07-13,Card Transactions,Low,No,3.6,Network Issue,North America,API,Authentication Server,0,1243.0
9724,2023-07-13,Payments,Low,Yes,17.2,Policy Exception,LATAM,Web,Core Banking,0,426.43
1923,2023-07-13,Funds Transfer,Low,Yes,9.2,Policy Exception,APAC,Branch,Customer Onboarding,1,2944.54
4598,2023-07-13,Login/Authentication,High,No,16.1,Network Issue,LATAM,Branch,Customer Onboarding,0,1681.17
7211,2023-07-13,Card Transactions,Low,No,14.3,Network Issue,APAC,API,Data Warehouse,0,617.66
8944,2023-07-13,Login/Authentication,Low,No,13.2,Network Issue,LATAM,Branch,Customer Onboarding,0,1464.91
10771,2023-07-13,Fraud Alert,Low,No,11.0,Configuration Issue,EMEA,Mobile,Risk Scoring Engine,0,692.09
1930,2023-07-14,Payments,Low,Yes,6.1,Vendor Delay,EMEA,Mobile,Data Warehouse,1,2202.36
1385,2023-07-14,Settlement Delay,Low,No,18.6,System Error,LATAM,Branch,Payments Gateway,0,2883.84
10036,2023-07-14,API Failure,Low,No,12.8,Network Issue,North America,API,Data Warehouse,0,43810.05
4450,2023-07-14,Card Transactions,Low,Yes,3.3,Configuration Issue,EMEA,Branch,Customer Onboarding,0,1825.5
10042,2023-07-14,Settlement Delay,Low,No,13.4,User Error,LATAM,Mobile,Data Warehouse,0,29.29
1334,2023-07-14,Settlement Delay,Low,No,8.2,User Error,EMEA,API,Risk Scoring Engine,0,2943.3
10380,2023-07-14,Payments,Medium,No,11.8,User Error,APAC,Branch,Authentication Server,0,108.31
8835,2023-07-14,Payments,High,Yes,11.3,User Error,North America,API,Authentication Server,1,2118.83
11850,2023-07-14,API Failure,Low,No,4.4,User Error,LATAM,Mobile,Authentication Server,0,701.19
10111,2023-07-14,Login/Authentication,Low,Yes,8.1,System Error,North America,Branch,Core Banking,1,2125.03
5693,2023-07-14,Fraud Alert,High,No,12.2,System Error,LATAM,Web,Payments Gateway,0,49362.41
5398,2023-07-14,Funds Transfer,Medium,No,3.3,Vendor Delay,LATAM,Mobile,Payments Gateway,0,1384.23
7081,2023-07-14,Card Transactions,Low,No,6.1,User Error,LATAM,Web,Customer Onboarding,0,725.88
4712,2023-07-14,Account Update,Low,No,11.9,System Error,LATAM,Branch,Risk Scoring Engine,0,700.89
6804,2023-07-14,Settlement Delay,Low,Yes,6.3,User Error,EMEA,Branch,Customer Onboarding,0,1756.32
42,2023-07-14,Card Transactions,Low,No,14.2,User Error,EMEA,Web,Core Banking,0,1419.87
2576,2023-07-14,Payments,Low,No,13.1,System Error,EMEA,Mobile,Payments Gateway,0,2002.54
4939,2023-07-14,API Failure,High,No,8.2,Network Issue,APAC,Web,Risk Scoring Engine,0,1514.31
11740,2023-07-14,Settlement Delay,Medium,Yes,12.3,Configuration Issue,North America,Branch,Payments Gateway,0,568.48
8430,2023-07-14,Account Update,Medium,Yes,5.5,Configuration Issue,LATAM,API,Data Warehouse,0,2156.34
9730,2023-07-14,Login/Authentication,Medium,No,1.3,Policy Exception,North America,Web,Data Warehouse,0,1311.59
5050,2023-07-14,Payments,Low,No,11.4,Vendor Delay,EMEA,Web,Risk Scoring Engine,1,1222.41
3441,2023-07-14,Fraud Alert,Low,No,11.0,Policy Exception,North America,API,Payments Gateway,0,659.45
7094,2023-07-14,Payments,Low,Yes,19.7,Policy Exception,EMEA,Web,Customer Onboarding,0,1822.0
8579,2023-07-14,Payments,Low,No,6.4,Network Issue,APAC,Branch,Authentication Server,0,1588.52
9285,2023-07-15,Card Transactions,Low,No,14.7,Vendor Delay,LATAM,Mobile,Customer Onboarding,0,2571.99
11896,2023-07-15,Card Transactions,Medium,No,6.1,Vendor Delay,LATAM,Web,Core Banking,0,415.74
8504,2023-07-15,Fraud Alert,Low,No,13.7,Vendor Delay,LATAM,Mobile,Payments Gateway,1,962.17
10426,2023-07-15,Card Transactions,Low,No,10.7,Policy Exception,LATAM,API,Customer Onboarding,0,1454.07
781,2023-07-15,Payments,Low,Yes,9.0,System Error,North America,Web,Data Warehouse,1,1598.98
647,2023-07-15,Payments,Low,Yes,12.6,Network Issue,North America,API,Core Banking,0,2744.74
10015,2023-07-15,Funds Transfer,Low,Yes,11.1,Configuration Issue,North America,Web,Risk Scoring Engine,1,1629.42
4612,2023-07-15,Card Transactions,Low,Yes,8.5,Policy Exception,EMEA,Web,Data Warehouse,0,1288.49
7715,2023-07-15,Account Update,Low,Yes,7.1,Configuration Issue,North America,Branch,Core Banking,0,40730.63
6185,2023-07-15,Card Transactions,High,No,14.9,Policy Exception,LATAM,Web,Core Banking,0,893.24
11535,2023-07-15,Login/Authentication,Low,No,9.3,Policy Exception,APAC,Web,Authentication Server,0,4359.02
8613,2023-07-15,API Failure,Medium,No,1.6,Configuration Issue,North America,Branch,Authentication Server,0,2879.6
11804,2023-07-15,Fraud Alert,Low,Yes,4.4,System Error,North America,Branch,Payments Gateway,0,2390.59
9961,2023-07-15,Settlement Delay,Low,No,11.3,System Error,APAC,Mobile,Authentication Server,0,1725.68
4392,2023-07-15,Funds Transfer,Low,No,7.9,Configuration Issue,North America,Web,Customer Onboarding,0,2246.07
7130,2023-07-15,Settlement Delay,Low,Yes,4.5,Policy Exception,North America,API,Payments Gateway,0,572.79
10152,2023-07-15,Payments,Low,No,9.6,Vendor Delay,North America,API,Authentication Server,0,859.05
2748,2023-07-15,Settlement Delay,Critical,No,9.9,System Error,North America,Web,Payments Gateway,0,2958.96
76,2023-07-15,Settlement Delay,Low,No,13.0,System Error,APAC,API,Payments Gateway,0,33808.46
4551,2023-07-15,API Failure,Low,Yes,16.3,System Error,LATAM,Web,Risk Scoring Engine,1,2272.45
764,2023-07-15,Settlement Delay,Low,No,7.8,Vendor Delay,EMEA,API,Authentication Server,0,11006.6
106,2023-07-15,Account Update,Medium,No,9.6,User Error,North America,Branch,Risk Scoring Engine,0,1372.63
1030,2023-07-16,Card Transactions,Low,No,5.9,System Error,APAC,API,Core Banking,1,1128.54
6567,2023-07-16,Settlement Delay,Critical,Yes,11.9,User Error,APAC,Web,Customer Onboarding,0,1093.43
6108,2023-07-16,Settlement Delay,Low,No,15.0,Policy Exception,EMEA,Branch,Customer Onboarding,0,796.95
4048,2023-07-16,API Failure,Low,No,9.7,Network Issue,LATAM,Branch,Core Banking,0,16855.61
6988,2023-07-16,Payments,High,No,16.7,Vendor Delay,LATAM,Web,Authentication Server,1,1709.35
11359,2023-07-16,Login/Authentication,Low,No,7.8,Vendor Delay,LATAM,Mobile,Data Warehouse,0,2961.04
4384,2023-07-16,Settlement Delay,High,No,7.7,User Error,LATAM,Mobile,Authentication Server,0,1193.57
4841,2023-07-16,Login/Authentication,Medium,No,6.1,Network Issue,North America,Branch,Payments Gateway,0,89.37
11665,2023-07-16,Login/Authentication,High,No,5.8,Configuration Issue,APAC,API,Payments Gateway,1,568.18
5578,2023-07-16,Card Transactions,Low,No,10.0,Policy Exception,LATAM,API,Authentication Server,0,1526.74
9497,2023-07-16,Login/Authentication,Medium,No,9.6,Configuration Issue,APAC,Web,Customer Onboarding,0,1317.57
5736,2023-07-16,Funds Transfer,Medium,No,3.2,Policy Exception,North America,Mobile,Core Banking,0,23640.63
1060,2023-07-16,Fraud Alert,Low,No,7.5,System Error,APAC,Branch,Payments Gateway,1,634.24
9297,2023-07-16,Fraud Alert,Low,No,10.7,Network Issue,North America,Web,Customer Onboarding,0,41.02
9521,2023-07-16,Funds Transfer,Low,No,4.0,Network Issue,LATAM,Mobile,Customer Onboarding,1,1681.32
2227,2023-07-16,API Failure,Low,No,13.4,Policy Exception,EMEA,API,Customer Onboarding,0,2399.92
2121,2023-07-16,Account Update,Low,No,7.6,System Error,North America,Mobile,Payments Gateway,0,37002.7
6058,2023-07-16,Funds Transfer,Critical,Yes,9.8,Network Issue,North America,API,Data Warehouse,0,342.48
9442,2023-07-16,Login/Authentication,Low,Yes,6.2,User Error,EMEA,Branch,Data Warehouse,1,2862.71
9475,2023-07-16,Card Transactions,Medium,Yes,8.4,Network Issue,APAC,Branch,Risk Scoring Engine,0,2166.4
10388,2023-07-16,API Failure,Low,Yes,8.8,Policy Exception,North America,Web,Payments Gateway,1,1985.25
10679,2023-07-16,Fraud Alert,Low,No,13.9,System Error,LATAM,Mobile,Risk Scoring Engine,0,1385.33
351,2023-07-16,Login/Authentication,Low,No,13.7,Policy Exception,EMEA,API,Customer Onboarding,0,45318.48
10302,2023-07-16,Funds Transfer,Low,No,9.1,User Error,EMEA,Branch,Authentication Server,0,548.89
8914,2023-07-16,API Failure,Low,No,11.7,Network Issue,APAC,Web,Core Banking,0,1723.97
9870,2023-07-16,Fraud Alert,High,No,8.7,Network Issue,APAC,Mobile,Data Warehouse,0,1970.02
5167,2023-07-16,Login/Authentication,Low,No,9.8,Network Issue,North America,Branch,Payments Gateway,1,2923.44
9083,2023-07-16,Account Update,High,No,10.8,Policy Exception,APAC,Mobile,Risk Scoring Engine,0,236.0
3256,2023-07-17,Login/Authentication,Low,Yes,7.9,System Error,LATAM,API,Customer Onboarding,0,705.21
7381,2023-07-17,Fraud Alert,Low,No,4.8,User Error,LATAM,API,Customer Onboarding,0,2571.38
9028,2023-07-17,Login/Authentication,High,Yes,9.9,Configuration Issue,North America,Mobile,Payments Gateway,0,10629.71
9149,2023-07-17,API Failure,Low,No,4.4,User Error,LATAM,API,Risk Scoring Engine,0,1375.13
5468,2023-07-17,Card Transactions,Low,No,16.5,Network Issue,EMEA,API,Customer Onboarding,1,349.84
11518,2023-07-17,Card Transactions,Low,No,5.4,Network Issue,EMEA,Web,Risk Scoring Engine,0,792.57
7659,2023-07-17,Card Transactions,Low,No,14.6,Policy Exception,LATAM,Web,Customer Onboarding,0,20.51
5382,2023-07-17,Card Transactions,High,No,3.9,User Error,APAC,Branch,Payments Gateway,0,731.15
1013,2023-07-17,Account Update,Low,No,14.3,Network Issue,North America,Web,Customer Onboarding,1,2769.39
10706,2023-07-17,Payments,Low,No,11.4,Vendor Delay,LATAM,Branch,Payments Gateway,0,47919.91
3980,2023-07-17,Login/Authentication,Medium,No,10.3,Policy Exception,LATAM,Mobile,Data Warehouse,0,2888.21
10740,2023-07-17,Account Update,Critical,Yes,14.8,User Error,North America,Branch,Authentication Server,0,755.54
7135,2023-07-17,Card Transactions,Critical,Yes,6.0,Network Issue,LATAM,Branch,Risk Scoring Engine,0,2251.5
7917,2023-07-17,Fraud Alert,Critical,No,9.1,User Error,EMEA,API,Payments Gateway,0,2741.83
10888,2023-07-17,Login/Authentication,Low,No,3.5,Vendor Delay,North America,Branch,Risk Scoring Engine,0,223.02
2825,2023-07-17,Funds Transfer,Medium,No,5.8,Network Issue,LATAM,API,Risk Scoring Engine,0,2926.56
244,2023-07-17,Funds Transfer,Low,No,9.3,Configuration Issue,LATAM,Web,Authentication Server,0,2000.41
1786,2023-07-17,Login/Authentication,Medium,No,6.8,Network Issue,LATAM,Web,Data Warehouse,0,2561.74
6004,2023-07-17,Account Update,Low,No,10.0,User Error,APAC,Web,Customer Onboarding,0,1882.89
2666,2023-07-17,API Failure,Low,No,9.3,Network Issue,EMEA,Mobile,Data Warehouse,1,2863.18
9676,2023-07-17,Login/Authentication,Medium,No,7.4,Network Issue,North America,API,Payments Gateway,0,2226.41
954,2023-07-17,Payments,High,No,6.9,Vendor Delay,LATAM,API,Authentication Server,0,37262.29
1190,2023-07-17,Card Transactions,Low,No,16.1,Vendor Delay,North America,Mobile,Payments Gateway,0,809.3
6097,2023-07-17,Payments,Low,No,5.8,Network Issue,EMEA,Branch,Customer Onboarding,0,1628.89
3029,2023-07-17,Settlement Delay,Medium,No,10.6,System Error,North America,API,Data Warehouse,0,157.79
1211,2023-07-17,Fraud Alert,Low,Yes,4.2,Configuration Issue,APAC,Mobile,Customer Onboarding,0,1889.93
997,2023-07-17,Card Transactions,Low,No,10.2,Vendor Delay,LATAM,Web,Payments Gateway,0,294.02
1815,2023-07-17,Payments,Low,No,5.2,User Error,LATAM,Branch,Core Banking,0,2305.8
3218,2023-07-18,Payments,Low,No,4.2,System Error,LATAM,API,Core Banking,0,2864.75
870,2023-07-18,Card Transactions,Low,No,10.2,Configuration Issue,APAC,Branch,Authentication Server,0,146.4
10156,2023-07-18,Fraud Alert,Critical,No,10.0,Configuration Issue,LATAM,Mobile,Payments Gateway,1,637.56
7843,2023-07-18,Funds Transfer,Critical,Yes,12.0,Configuration Issue,EMEA,Mobile,Data Warehouse,1,348.7
7795,2023-07-18,Fraud Alert,Medium,No,11.5,Network Issue,North America,Branch,Data Warehouse,0,1445.77
8494,2023-07-18,API Failure,Low,No,6.6,Configuration Issue,APAC,API,Payments Gateway,0,45265.11
11383,2023-07-18,Funds Transfer,Low,No,5.3,Configuration Issue,APAC,Web,Authentication Server,1,1641.49
10907,2023-07-18,Fraud Alert,Medium,No,12.3,Vendor Delay,APAC,Web,Risk Scoring Engine,0,633.88
3585,2023-07-18,Card Transactions,Medium,No,5.3,Configuration Issue,LATAM,API,Authentication Server,0,1290.98
267,2023-07-18,API Failure,Medium,Yes,17.0,Configuration Issue,APAC,API,Core Banking,1,1601.24
5922,2023-07-18,Settlement Delay,Medium,No,12.4,Configuration Issue,APAC,API,Authentication Server,0,832.04
5020,2023-07-18,API Failure,Medium,No,3.6,Vendor Delay,LATAM,Branch,Payments Gateway,0,445.25
4770,2023-07-18,Login/Authentication,Medium,No,11.4,Vendor Delay,North America,Web,Data Warehouse,0,2364.25
5110,2023-07-18,Card Transactions,Low,No,1.5,User Error,EMEA,Web,Risk Scoring Engine,0,2513.94
8235,2023-07-18,Funds Transfer,Low,No,9.4,Vendor Delay,EMEA,Branch,Core Banking,0,1641.24
11697,2023-07-18,Settlement Delay,Low,No,10.4,User Error,APAC,Mobile,Core Banking,0,2975.47
1895,2023-07-19,Fraud Alert,Medium,No,6.9,Policy Exception,EMEA,Web,Authentication Server,0,1223.57
8198,2023-07-19,Payments,Medium,Yes,7.7,Network Issue,North America,Mobile,Risk Scoring Engine,0,580.42
2778,2023-07-19,API Failure,Medium,No,6.9,Network Issue,North America,Web,Data Warehouse,1,35.41
5063,2023-07-19,Funds Transfer,Low,No,16.9,Vendor Delay,North America,Web,Authentication Server,0,1941.94
3849,2023-07-19,API Failure,Low,No,10.2,Policy Exception,North America,Branch,Authentication Server,0,585.44
5028,2023-07-19,API Failure,Low,No,0.5,System Error,North America,API,Customer Onboarding,0,1340.97
8314,2023-07-19,Settlement Delay,Low,No,9.3,Policy Exception,EMEA,Branch,Risk Scoring Engine,1,1013.96
5300,2023-07-19,Settlement Delay,High,No,11.3,Vendor Delay,LATAM,API,Customer Onboarding,0,2663.9
869,2023-07-19,Card Transactions,High,No,12.3,Configuration Issue,APAC,Branch,Customer Onboarding,0,504.63
3430,2023-07-19,Login/Authentication,High,No,14.4,Network Issue,APAC,Web,Core Banking,0,1337.74
8811,2023-07-19,Payments,Low,No,9.3,Vendor Delay,North America,Mobile,Core Banking,0,1616.82
1492,2023-07-19,Fraud Alert,High,No,12.7,Configuration Issue,North America,API,Data Warehouse,0,2083.08
10654,2023-07-19,Card Transactions,Medium,Yes,9.8,Configuration Issue,LATAM,API,Customer Onboarding,0,833.54
3009,2023-07-19,Fraud Alert,Medium,No,6.4,System Error,APAC,Branch,Risk Scoring Engine,0,27034.32
2509,2023-07-19,Payments,High,Yes,10.9,Vendor Delay,LATAM,Branch,Authentication Server,0,124.12
5352,2023-07-19,Fraud Alert,Medium,No,11.7,Policy Exception,APAC,Mobile,Core Banking,0,2685.5
3240,2023-07-19,Card Transactions,High,No,14.7,System Error,LATAM,Mobile,Customer Onboarding,0,1854.48
1970,2023-07-19,Payments,Low,Yes,10.4,Vendor Delay,EMEA,Branch,Payments Gateway,0,2731.63
7600,2023-07-19,API Failure,Low,No,12.7,Network Issue,North America,Web,Core Banking,0,2186.19
8419,2023-07-19,Card Transactions,Low,Yes,5.9,Configuration Issue,APAC,Mobile,Payments Gateway,0,25961.73
395,2023-07-19,Funds Transfer,Medium,No,9.5,Network Issue,North America,Branch,Core Banking,0,1388.62
6938,2023-07-19,Settlement Delay,Low,No,10.3,Configuration Issue,APAC,Branch,Payments Gateway,0,2787.08
8145,2023-07-19,Account Update,Low,No,10.9,Configuration Issue,LATAM,API,Payments Gateway,0,1401.03
4316,2023-07-19,Settlement Delay,Critical,No,15.4,System Error,North America,Branch,Data Warehouse,0,2275.68
2302,2023-07-19,Payments,Low,No,6.9,Vendor Delay,EMEA,Web,Data Warehouse,0,2397.1
7757,2023-07-19,Card Transactions,Medium,No,5.3,System Error,EMEA,API,Data Warehouse,0,2894.05
5385,2023-07-19,Account Update,Medium,No,5.9,System Error,EMEA,Branch,Authentication Server,0,2918.13
11761,2023-07-19,Login/Authentication,Medium,No,7.9,System Error,North America,Mobile,Customer Onboarding,1,2371.97
2471,2023-07-20,Account Update,Low,No,10.2,Network Issue,LATAM,Mobile,Risk Scoring Engine,0,2236.05
